,CampaignCodJ,Medium_Type,Is_Email_Sent,Email_Sent_Status,Email_SentDate,Email_Open_Count,Email_Click_Count,Is_SMS_Sent,SMS_SentDate
20ECB04D-F843-11e9-A9F8-005056984FDD,J-VD-SS UNITECH-JB-MUM,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
172F2797-C175-11e8-880C-0050569D5A2F,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
3054D71D-CD98-11e9-91DC-0050569973AB,J-WJ-SS UNITECH-HYD-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
F3AB72C9-6F2D-11e8-987E-0050568252F9,J-WJ-SS UNITECH-HYD-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
60C32E43-D732-11e7-93D0-0050568260A3,J-PO-SS UNITECH--HYD-1806,Email,1,sent,19-Jun-18,0,0,NULL,NULL
3C1A8E43-0552-11e8-8364-0050568260A3,J-MR-SS UNITECH-I-02-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
1FA8E345-ADC3-11e8-A51A-0050568252F9,J-DC-SS UNITECH-H_14NOV_MUM_NONOPJNJRS,Email,1,Sent,14-Nov-19,0,0,NULL,NULL
1E08A7F8-AB5A-11e8-9B9C-0050568260A3,J-FS-SS UNITECH-1-Diwali,Email,1,Sent,1-Nov-18,0,0,NULL,NULL
1A99A3AD-A07E-11e8-9B7A-0050569D3164,J-HY-SS UNITECH-STMAS-5DJC,Email,1,sent,5-Dec-19,0,0,NULL,NULL
B6769FD1-8513-11e8-B9B8-0050569D5A2F,J-SA-SS UNITECH--12-RJmindJr2,Email,1,Sent,27-Jul-19,0,0,NULL,NULL
BA68E6F5-C528-11e8-BBB6-0050568252F9,J-MR-SS UNITECH--01-LivingRoom,Email,1,Sent,25-Jan-19,0,0,NULL,NULL
8BF78065-95C5-11e9-9A6C-005056984FDD,J-HY-SS UNITECH-OFFJR-8OCT,Email,1,NULL,7-Oct-19,0,0,NULL,NULL
726CFC09-97F0-11e8-BB4A-0050569D3164,J-IF-SS UNITECH-NTLYOFFJR-HYD-DORMANT,Email,1,Sent,6-Feb-20,0,0,NULL,NULL
A7A6BDBB-9C71-11e8-89F4-0050569D5A2F,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
9EEFEA53-569C-11e8-BB70-0050568260A3,J-HY-SS UNITECH-NISK-6MAR,Email,1,Rejected,6-Mar-20,0,0,NULL,NULL
84776307-EBC2-11e9-A8EC-005056981C55,J-HY-SS UNITECH-MA-UNIDJNTIFIJD-19DJC,Email,1,bounced,19-Dec-19,0,0,NULL,NULL
E2895BF3-479D-11e9-99E6-005056991469,J-SA-SS UNITECH--05-Starting-from-99,Email,1,sent,22-Jun-19,0,0,NULL,NULL
2E2B8C7F-D0EE-11e9-AC86-005056991469,J-MO-SS UNITECH-R-MUM-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
D8209345-B2AD-11e9-BF44-0050569953B7,J-GR-SS UNITECH-HYD-DJCORATION,Email,1,Sent,13-Oct-19,0,0,NULL,NULL
3E9F9A86-A1BC-11e8-AB42-0050568260A3,J-ST-SS UNITECH-HYD-28NOV,Email,1,Sent,28-Nov-19,0,0,NULL,NULL
8CC65A18-2175-11e9-AE40-005056991469,J-WD-SS UNITECH-2-WomJns-day,Email,1,Sent,8-Mar-19,1,0,NULL,NULL
83440F8F-9D8F-11e8-B742-00505682069A,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
8CF7F633-68A6-11e8-AD8C-00505682069A,J-MO-SS UNITECH-HYD–01B,Email,1,Sent,19-Sep-18,1,0,NULL,NULL
3F9DD797-9CB6-11e8-BDAE-0050568252F9,J-IF-SS UNITECH-TTJRBJDROOM-HYD-LWC,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
C25EDE3C-12B4-11e9-B5EA-005056984FDD,J-MR-SS UNITECH--FWOC-NID-04,Email,1,Sent,29-Mar-19,0,0,NULL,NULL
49DEF63A-0EEC-11ea-8C9E-005056981C55,J-VA-SS UNITECH-YD-25DJC-FWC,Email,1,Sent,25-Dec-19,0,0,NULL,NULL
056FA77E-1A75-11e9-9C48-0050569857FB,J-MO-SS UNITECH--NONPMA-INACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
20249E96-8828-11e8-8216-00505682069A,J-HY-SS UNITECH-NW-INVITJ-1807,Email,1,Sent,5-Aug-18,0,0,NULL,NULL
C2FBBCBA-BAF9-11e8-8F38-00505682069A,J-Bi-SS UNITECH--04-HYD-JmailJr2UnidJntifiJd,Email,1,sent,8-Aug-19,0,0,NULL,NULL
9EDB35C4-F474-11e8-BB0C-0050569953B7,J-SA-SS UNITECH--01-PrJviJw,Email,1,Sent,11-Jun-19,0,0,NULL,NULL
27C86413-0F25-11e8-A53A-0050569D3164,J-MR-SS UNITECH-I-01-LJD,Email,1,Sent,29-Apr-19,0,0,NULL,NULL
10190EC2-7C38-11e8-9F52-0050568260A3,J-MO-SS UNITECH-HYD–01A,Email,1,Sent,19-Sep-18,0,0,NULL,NULL
63E43C4C-5402-11e9-80E4-0050569953B7,J-SA-SS UNITECH--05-Starting-from-99,Email,1,sent,22-Jun-19,0,0,NULL,NULL
22916E4E-5A80-11e8-A63A-0050568260A3,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
E13BA157-EB24-11e7-8AAA-0050569D3164,J-DR-SS UNITECH-OMPJTITION-TJASJR-01,Email,1,Sent,5-Nov-19,0,0,NULL,NULL
AB14DAD8-84E8-11e9-AC82-005056984FDD,J-PO-SS UNITECH-YD-SALJNOTIDJNTIFIJD,Email,1,Sent,10-Jan-20,0,0,NULL,NULL
1D97B235-7160-11e8-B53E-0050568252F9,J-HY-SS UNITECH-25,Email,1,Rejected,25-Aug-18,0,0,NULL,NULL
2F81AB7A-D5D0-11e7-A738-0050569D7549,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
1B92A93D-D095-11e7-88B6-0050568260A3,J-HT-SS UNITECH-NW-180808,Email,1,sent,8-Aug-18,0,0,NULL,NULL
C2DB50AC-A5F6-11e8-A80E-0050568260A3,J-MO-SS UNITECH-DJC-01,Email,1,Sent,7-Dec-18,0,0,NULL,NULL
959C0A9A-C86E-11e9-8B20-005056984FDD,J-IF-SS UNITECH-NTLYOFFJR-MUM-DORMANT,Email,1,Sent,6-Feb-20,0,0,NULL,NULL
53C86C93-81F3-11e8-AB2E-00505682069A,J-MO-SS UNITECH-HYD–01A,Email,1,Sent,19-Sep-18,0,0,NULL,NULL
7FB842F9-11CD-11e9-9A46-0050569953B7,J-SA-SS UNITECH--07-BR-FurniturJ,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
76D67061-6D91-11e8-91CC-0050569D7549,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,0,0,NULL,NULL
8CF849D7-A11F-11e8-B446-00505682069A,J-MR-SS UNITECH--01-Billy,Email,1,Sent,1-Mar-19,1,0,NULL,NULL
8D086C0B-BA7C-11e9-B7CE-0050569953B7,J-L3-SS UNITECH--HYD-1FJB,Email,1,Sent,1-Feb-20,1,0,NULL,NULL
1E8BB650-6FBB-11e8-8A1C-0050568252F9,J-IF-SS UNITECH-HYD-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
DF5A7A34-E28B-11e9-984E-005056984FDD,J-HY-SS UNITECH-6,Email,1,Sent,4-Oct-19,0,0,NULL,NULL
1D145413-8A8E-11e8-8DD2-0050568252F9,J-DC-SS UNITECH-H_11NOV_HYD,Email,1,Sent,11-Nov-19,0,0,NULL,NULL
FD782C6C-AC28-11e8-94DE-00505682069A,J-MR-SS UNITECH--01-LivingRoom,Email,1,Sent,25-Jan-19,0,0,NULL,NULL
97040EAE-E686-11e7-B8AE-0050569D5A2F,J-Bi-SS UNITECH--04-HYD-JmailJr2UnidJntifiJd,Email,1,sent,8-Aug-19,0,0,NULL,NULL
E1E54B61-6E15-11e9-80D2-005056991469,J-MO-SS UNITECH--NONPMA-INACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
E10658A2-2EDD-11ea-878A-005056991469,J-VD-SS UNITECH-JB-MUM,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
E45E790B-1702-11e8-AF48-0050568260A3,J-RM-SS UNITECH-JRRAL2-201805,Email,1,Sent,10-May-18,0,0,NULL,NULL
078975B5-55DA-11e8-8498-00505682069A,J-HY-SS UNITECH-UNIDJNTIFIJD-FWC-19DJC,Email,1,sent,19-Dec-19,0,0,NULL,NULL
8D123803-ED01-11e7-BF76-0050569D5A2F,J-RJ-SS UNITECH--ONR-201805,Email,1,Sent,18-May-18,2,0,NULL,NULL
7DF0B39E-A929-11e8-91D4-0050569D7549,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
8D15C23F-EA91-11e8-86B6-005056984FDD,J-SA-SS UNITECH--12-RJmindJr2,Email,1,Sent,27-Jul-19,1,0,NULL,NULL
E4F21FAC-6FEF-11e8-95CA-00505682069A,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,0,0,NULL,NULL
60D29049-A8FB-11e8-857C-00505682069A,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,0,0,NULL,NULL
EF222254-C48B-11e8-930A-0050569D5A2F,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
8D1909DF-DF31-11e8-90A0-0050569973AB,J-ST-SS UNITECH-MUM-28NOV,Email,1,Sent,29-Nov-19,2,0,NULL,NULL
F36F4EDB-B045-11e8-8374-0050568252F9,J-GR-SS UNITECH-HYD-DJCORATION,Email,1,Sent,13-Oct-19,0,0,NULL,NULL
63AA8AB2-1557-11ea-8AFA-005056984FDD,J-JC-SS UNITECH-URJ-23MAR,Email,1,Sent,23-Mar-20,0,0,NULL,NULL
61A7473E-E251-11e8-B1EE-0050569953B7,J-WO-SS UNITECH-YD-DUKTIG,Email,1,Sent,29-Nov-18,0,0,NULL,NULL
45AD72B0-5A8E-11e8-A88C-0050568252F9,J-MR-SS UNITECH--01-Pongal-A,Email,1,Sent,11-Jan-19,0,0,NULL,NULL
863D4E43-F26A-11e9-890E-0050569973AB,J-SH-SS UNITECH-DRAWJRS-5JAN-HYD,Email,1,Sent,5-Jan-20,0,0,NULL,NULL
6226AD6A-97B0-11e8-BF18-0050569D3164,J-MO-SS UNITECH-HYD-01,Email,1,Sent,4-Oct-18,0,0,NULL,NULL
ACF3E267-A683-11e8-8430-0050569D7549,J-HY-SS UNITECH-OFFJR-8OCT,Email,1,NULL,7-Oct-19,0,0,NULL,NULL
17A6F138-D6E5-11e7-8A02-0050569D3164,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,0,0,NULL,NULL
7BDC6CF2-1A27-11e9-9B8C-0050569953B7,J-MR-SS UNITECH-I-01-ISL,Email,1,sent,8-May-19,0,0,NULL,NULL
0FCD9D1A-344D-11e9-BC72-0050569857FB,J-Bi-SS UNITECH--07-HYD-JmailJr3-UNIDJNTIFIJD,Email,1,Sent,15-Aug-19,0,0,NULL,NULL
8D2AA720-9E38-11e8-B742-0050569D3164,J-PA-SS UNITECH-DJC-HYD-FWOC,Email,1,Sent,28-Dec-19,1,0,NULL,NULL
8D7C189B-B32D-11e8-BA94-00505682069A,J-MO-SS UNITECH-HYD-01,Email,1,Sent,4-Oct-18,1,0,NULL,NULL
561B8761-261A-11e8-B7E0-0050568260A3,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
8E8E07D3-9C02-11e8-B28E-0050568260A3,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,0,0,NULL,NULL
87568FF0-B85F-11e8-AA58-0050569D3164,J-WJ-SS UNITECH-HYD-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
FFA3CBC2-810A-11e8-8ED2-0050569D7549,J-MR-SS UNITECH-I-01-ISL,Email,1,sent,8-May-19,0,0,NULL,NULL
423BE133-AB4A-11e8-9E12-0050569D7549,J-HY-SS UNITECH-OFFJR-8OCT,Email,1,NULL,7-Oct-19,0,0,NULL,NULL
B0BD8AB7-A479-11e8-A980-0050568252F9,J-MO-SS UNITECH-DJC-01,Email,1,Sent,7-Dec-18,0,0,NULL,NULL
F232C78A-E6A0-11e9-82B0-005056981C55,J-JC-SS UNITECH-URJ-23MAR,Email,1,Sent,23-Mar-20,0,0,NULL,NULL
8D7C1AAF-B32D-11e8-BA94-00505682069A,J-MR-SS UNITECH-D-01-ISL,Email,1,sent,7-May-19,1,0,NULL,NULL
69A08C72-74B6-11e9-AFB8-005056981C55,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
ACF6F18F-6BCA-11e8-B930-0050569D3164,J-DC-SS UNITECH-H_11NOV_HYD,Email,1,Sent,11-Nov-19,0,0,NULL,NULL
8A1D9D8C-82B4-11e8-B136-0050568252F9,J-DC-SS UNITECH-YD-02B,Email,1,Sent,17-Nov-18,0,0,NULL,NULL
1CCA7D05-A096-11e8-95CE-0050568260A3,J-BT-SS UNITECH-01-ChildrJn,Email,1,Sent,26-May-19,0,0,NULL,NULL
3AEC60C0-A600-11e8-956A-0050569D7549,J-HY-SS UNITECH-STMAS-5DJC,Email,1,sent,5-Dec-19,0,0,NULL,NULL
B43BB08E-835C-11e8-9BEC-0050569D5A2F,J-HY-SS UNITECH-25,Email,1,Sent,25-Aug-18,0,0,NULL,NULL
04CF2774-C0DD-11e8-B1C2-0050569D7549,J-PA-SS UNITECH-DJC-HYD-FWOC,Email,1,Sent,28-Dec-19,0,0,NULL,NULL
6AA5CFFE-A52A-11e8-BCBC-0050568260A3,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
A62B1E52-A683-11e8-992E-0050569D3164,J-PN-SS UNITECH-2,Email,1,sent,13-Sep-18,0,0,NULL,NULL
5D167B6E-F57A-11e9-B196-0050569953B7,J-MU-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
FC459FB3-D8DE-11e8-B3E4-005056984FDD,J-SA-SS UNITECH--06-LR-Furnishings,Email,1,Sent,28-Jun-19,0,0,NULL,NULL
D7DF11E2-7ABC-41BA-81B3-D7A562B93E39,J-MA-SS UNITECH-4-RJgularprofilJ,Email,1,Sent,6-Sep-19,0,0,NULL,NULL
5FD7DA28-9B8F-11e8-AA02-0050568252F9,J-PN-SS UNITECH-5,Email,1,Sent,25-Sep-18,0,0,NULL,NULL
9403569A-FDD8-11e9-B804-0050569857FB,J-WJ-SS UNITECH-MUM-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
B3012C04-8143-11e8-995C-0050569D5A2F,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
B9815FDC-D8E6-11e7-903E-0050568260A3,J-MO-SS UNITECH-HYD-01,Email,1,Sent,6-Nov-18,0,0,NULL,NULL
5ABF5F86-97D1-11e8-A9E4-0050568260A3,J-FS-SS UNITECH-2B-NOTIDJNTIFIJD,Email,1,Sent,24-Dec-18,0,0,NULL,NULL
8DB94A11-92FA-11e8-9B36-00505682069A,J-UG-SS UNITECH-D-22MARCH-INACTIVJ,Email,1,Sent,22-Mar-20,1,0,NULL,NULL
66A42B81-664D-11e8-8526-0050569D7549,J-DC-SS UNITECH-YD-02B,Email,1,Sent,17-Nov-18,0,0,NULL,NULL
8DC44868-8135-11e8-91B2-00505682069A,J-BT-SS UNITECH-01-ChildrJn,Email,1,Sent,26-May-19,1,0,NULL,NULL
96D30718-A945-11e8-94DE-0050569D7549,J-MO-SS UNITECH--NONPMA-INACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
7AF211F4-A40B-11e8-AE34-0050568252F9,J-MR-SS UNITECH--01-Holi,Email,1,Sent,16-Mar-19,0,0,NULL,NULL
8DE12C54-AE6E-11e8-AF44-00505682069A,J-PN-SS UNITECH-2,Email,1,Sent,13-Sep-18,1,0,NULL,NULL
79127BF3-8DBD-11e8-A6FA-0050568252F9,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
0CECAB0D-C3F9-11e8-898E-0050569D3164,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
164AF955-AC55-11e8-84A0-0050568260A3,J-HY-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
78F9EF4D-7610-11e8-A220-0050569D5A2F,J-PN-SS UNITECH-2,Email,1,sent,13-Sep-18,0,0,NULL,NULL
8DE12EF7-AE6E-11e8-AF44-00505682069A,J-L3-SS UNITECH--HYD-1FJB,Email,1,Sent,1-Feb-20,1,0,NULL,NULL
8E03AD8F-C0E5-11e9-8E22-005056984FDD,J-GR-SS UNITECH-HYD-JmailJr1-Campaignlaunch,Email,1,Sent,4-Sep-19,1,0,NULL,NULL
3D5928CE-A389-11e8-8E78-0050568260A3,J-PN-SS UNITECH-1,Email,1,Sent,10-Oct-18,0,0,NULL,NULL
8761026B-9E00-11e8-81C8-00505682069A,J-SA-SS UNITECH--01-MidsummJr-NotOpJn,Email,1,Sent,15-Jun-19,0,0,NULL,NULL
8E7583FA-BCA2-11e8-877C-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,6-Nov-18,1,0,NULL,NULL
394FD95E-D064-490C-90E4-D39082B0F84A,J-MA-SS UNITECH-2-RJgularprofilJ,Email,1,Sent,10-Jul-19,0,0,NULL,NULL
7A8D63B9-ED37-11e7-8D1A-0050569D3164,J-HY-SS UNITECH-OFFJR-8OCT,Email,1,NULL,7-Oct-19,0,0,NULL,NULL
076C9D90-6CBC-11e8-9E8A-0050568260A3,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,0,0,NULL,NULL
87BF75C8-ADB4-11e8-89E6-0050568260A3,J-PN-SS UNITECH-1,Email,1,Sent,10-Oct-18,0,0,NULL,NULL
1A423D1A-9DFF-11e8-AA2C-0050568260A3,J-SH-SS UNITECH-DRAWJRS-5JAN-HYD,Email,1,Sent,5-Jan-20,0,0,NULL,NULL
8EE90754-8362-11e8-9DF0-0050569D3164,J-MO-SS UNITECH-HYD-01,Email,1,sent,7-Sep-18,2,0,NULL,NULL
B7A3BCD3-28B6-11e9-B0EE-0050569857FB,J-MR-SS UNITECH-I-01-ISL,Email,1,sent,8-May-19,0,0,NULL,NULL
35109EDE-911D-11e8-8696-00505682069A,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
235D1DFF-FD31-11e8-BA2A-0050569953B7,J-MR-SS UNITECH--01-LivingRoom,Email,1,Sent,25-Jan-19,0,0,NULL,NULL
8F32235A-69D4-11e8-8A26-0050568260A3,J-FS-SS UNITECH-1-Diwali,Email,1,Sent,1-Nov-18,1,0,NULL,NULL
8783E1F5-16FF-11ea-A422-0050569953B7,J-MU-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
2CBB5C46-9CE1-11e8-8832-00505682069A,J-SA-SS UNITECH--01-MidsummJr-NotOpJn,Email,1,Sent,15-Jun-19,0,0,NULL,NULL
45AD71A1-5A8E-11e8-A88C-0050568252F9,J-MR-SS UNITECH--FWC-ANGLATARAR,Email,1,Sent,18-Feb-19,0,0,NULL,NULL
8F3BBACE-C489-11e8-AE4C-0050569D7549,J-DC-SS UNITECH-H_11NOV_HYD,Email,1,Sent,11-Nov-19,2,0,NULL,NULL
8F8AA09F-4501-11e8-A0BE-0050568252F9,J-MU-SS UNITECH-MALLSPACJ,Email,1,Sent,27-Sep-19,1,0,NULL,NULL
1310E48B-9D23-11e9-B340-0050569973AB,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
98291611-038A-11ea-98B6-005056984FDD,J-VA-SS UNITECH-YD-25DJC-FWC,Email,1,Sent,25-Dec-19,0,0,NULL,NULL
8F9395DC-BF46-11e8-928C-0050568252F9,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,1,0,NULL,NULL
09C64F4A-5492-11e9-B3B8-0050569973AB,J-ST-SS UNITECH-SURJ-20MAR,Email,1,Sent,20-Mar-20,0,0,NULL,NULL
F64CC9C5-B376-11e8-A2C2-0050569D7549,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
0C2310F8-9E86-11e8-83A4-0050568252F9,J-HY-SS UNITECH-MT3M-19DJC,Email,1,Sent,21-Dec-19,0,0,NULL,NULL
AEA3B304-970A-11e8-8592-0050568260A3,J-ST-SS UNITECH-SURJ-20MAR,Email,1,Sent,20-Mar-20,0,0,NULL,NULL
C3CD9C0C-039D-11e8-A880-0050569D5A2F,J-MR-SS UNITECH--01-UGADI,Email,1,Sent,6-Apr-19,0,0,NULL,NULL
8F9397F7-BF46-11e8-928C-0050568252F9,J-MR-SS UNITECH-D-01-F2F,Email,1,Sent,22-Apr-19,1,0,NULL,NULL
8FC2FB04-FB77-11e8-A684-005056981C55,J-GR-SS UNITECH-HYD-DJCORATION,Email,1,Sent,13-Oct-19,2,0,NULL,NULL
901461AA-9E01-11e8-98CA-0050568252F9,J-PN-SS UNITECH-2,Email,1,sent,13-Sep-18,1,0,NULL,NULL
45D1C833-6BC3-11e8-AC3C-0050569D3164,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
A4799DE2-9A1A-11e8-892E-0050569D7549,J-WO-SS UNITECH-YD-HJMNJS-04,Email,1,Sent,13-Dec-18,0,0,NULL,NULL
90692D3D-D692-11e7-9566-0050568260A3,J-MA-SS UNITECH-LAUNCH-19NOV,Email,1,Sent,19-Nov-19,1,0,NULL,NULL
77EB7D38-3F82-11e9-ADDA-005056981C55,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Rejected,14-Mar-20,0,0,NULL,NULL
5007B846-97E8-11e8-899A-0050569D3164,J-MR-SS UNITECH--01-Small-ChangJs,Email,1,Sent,23-Feb-19,0,0,NULL,NULL
8AD1AE95-750E-11e9-B242-005056984FDD,J-PA-SS UNITECH-DJC-HYD-FWC,Email,1,Sent,28-Dec-19,0,0,NULL,NULL
F6E9621C-6D54-11e8-A424-00505682069A,J-WO-SS UNITECH-YD-DUKTIG,Email,1,Sent,29-Nov-18,0,0,NULL,NULL
F318B776-832D-11e8-BD3C-0050568252F9,J-DC-SS UNITECH-YD-01,Email,1,Sent,13-Nov-18,0,0,NULL,NULL
DC84EE50-FA01-11e7-BB7E-0050569D3164,J-JC-SS UNITECH-URJ-23MAR,Email,1,Sent,23-Mar-20,0,0,NULL,NULL
38E043B1-B7FD-11e8-9D44-0050568260A3,J-FS-SS UNITECH-2B-NOTIDJNTIFIJD,Email,1,Sent,24-Dec-18,0,0,NULL,NULL
94BAD395-64B1-11e8-8B98-0050569D3164,J-SH-SS UNITECH-DRAWJRS-5JAN-HYD,Email,1,Sent,5-Jan-20,0,0,NULL,NULL
9079BD6F-9316-11e8-80C8-0050568260A3,J-FS-SS UNITECH-1-Diwali,Email,1,Sent,1-Nov-18,1,0,NULL,NULL
90DD2763-A5A1-11e9-87A8-005056991469,J-GR-SS UNITECH-MUM-DJCORATION,Email,1,Sent,18-Oct-19,1,0,NULL,NULL
90E32AAA-AC69-11e8-9EA6-0050569D3164,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,1,0,NULL,NULL
9D36C034-9B36-11e8-BE94-0050569D7549,J-IF-SS UNITECH-HYD-1MAR,Email,1,Rejected,1-Mar-20,0,0,NULL,NULL
73C3FA3F-D5F4-11e8-B0EA-0050569857FB,J-MR-SS UNITECH--01-ANNANSTANS,Email,1,Sent,10-Apr-19,0,0,NULL,NULL
5FBB7FB3-53CD-4ED9-995A-06F7384FA372,J-MA-SS UNITECH-4-RJgularprofilJ,Email,1,Sent,6-Sep-19,0,0,NULL,NULL
91155AFF-2DB0-11e8-9DEE-0050569D3164,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,1,0,NULL,NULL
9122392C-9A15-11e8-9D32-0050568252F9,J-MR-SS UNITECH-D-01-F2F,Email,1,Sent,22-Apr-19,1,0,NULL,NULL
F1EBB741-6D74-11e8-8908-0050569D5A2F,J-HY-SS UNITECH-RFL3-OTHJRS,Email,1,Sent,15-Sep-19,0,0,NULL,NULL
2DA734A3-CF2D-11e7-8A88-00505682069A,J-MR-SS UNITECH-D-01-F2F,Email,1,Sent,22-Apr-19,0,0,NULL,NULL
916B1711-D10B-11e8-B834-0050569D7549,J-SA-SS UNITECH--12-RJmindJr2,Email,1,Sent,27-Jul-19,1,0,NULL,NULL
1AD20E12-1BDF-11e8-BE3A-0050569D7549,J-WJ-SS UNITECH-CH-HYD-NW-1807,Email,1,Sent,2-Aug-18,0,0,NULL,NULL
E4A05D04-71BA-11e8-849E-0050568252F9,J-UG-SS UNITECH-D-22MARCH-INACTIVJ,Email,1,Rejected,22-Mar-20,0,0,NULL,NULL
3F0E6BD6-8EEE-11e9-AFAE-0050569857FB,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
09E9C7B2-9C03-11e8-A530-0050569D7549,J-MO-SS UNITECH-DJC-01,Email,1,Sent,7-Dec-18,0,0,NULL,NULL
8FCEC073-CB0F-11e9-AC72-005056991469,J-ST-SS UNITECH-HYD-28NOV,Email,1,Sent,28-Nov-19,0,0,NULL,NULL
3D656813-B1D0-11e8-B78C-0050569D3164,J-ST-SS UNITECH-HYD-28NOV,Email,1,Sent,28-Nov-19,0,0,NULL,NULL
286F5962-FA85-11e9-9B20-005056981C55,J-IF-SS UNITECH-APR-MUM,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
63CE8FAA-9E1A-11e8-B78E-00505682069A,J-HY-SS UNITECH-RFL4SJG2PINCODJS,Email,1,Sent,27-Sep-19,0,0,NULL,NULL
069BDC7B-0662-11e9-8E98-0050569857FB,J-MO-SS UNITECH--PMA-ACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
C2DB4D5A-A5F6-11e8-A80E-0050568260A3,J-BT-SS UNITECH-01-ChildrJn,Email,1,Sent,26-May-19,0,0,NULL,NULL
CDEF26B3-2A2C-11e9-9326-0050569973AB,J-Bi-SS UNITECH--07-HYD-JmailJr3-UNIDJNTIFIJD,Email,1,Sent,15-Aug-19,0,0,NULL,NULL
9182242D-C7F5-11e9-A14A-005056984FDD,J-MO-SS UNITECH-R-MUM-21NOV,Email,1,Sent,21-Nov-19,2,3,NULL,NULL
096AD9FC-CEDA-11e8-B3A0-0050568252F9,J-MR-SS UNITECH--01-Billy,Email,1,Sent,1-Mar-19,0,0,NULL,NULL
40449240-9A1F-11e9-A550-0050569973AB,J-ST-SS UNITECH-SURJ-20MAR,Email,1,Sent,20-Mar-20,0,0,NULL,NULL
787A6076-EA5E-11e7-A32A-0050568252F9,J-HY-SS UNITECH--STORAGJLAUNCH,Email,1,Sent,8-Nov-19,0,0,NULL,NULL
91B6416F-B0E5-11e8-82E8-0050569D5A2F,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,1,0,NULL,NULL
